Date,Close,High,Low,Open,Volume,Returns,MA7,MA30,RSI,MACD,Signal_Line,BB_Middle,BB_Upper,BB_Lower,Volatility
2023-12-18,42623.5390625,42720.296875,40530.2578125,41348.203125,25224642008,0.030433584522719714,42217.57366071428,40291.14752604167,52.65627706130332,1226.0482927453413,1513.5273002423949,41762.6849609375,45848.30891136325,37677.061010511745,0.025961726538401102
2023-12-19,42270.52734375,43354.296875,41826.3359375,42641.51171875,23171001281,-0.008282083715112631,42334.760044642855,40453.946875,41.2674141583708,1149.320961415062,1440.6860324769284,41983.28671875,45634.68629232404,38331.88714517596,0.026141056511722504
2023-12-20,43652.25,44275.5859375,42223.81640625,42261.30078125,27868908174,0.032687613405284255,42443.546875,40659.78997395833,49.587286069595535,1186.332170570371,1389.815260095617,42280.2619140625,45396.077272073315,39164.44655605169,0.02669816832312102
2023-12-21,43869.15234375,44240.66796875,43330.05078125,43648.125,22452766169,0.0049688697318006625,42564.286830357145,40928.30130208333,52.57940828865687,1219.1128527938126,1355.6747786352562,42539.28203125,45230.3290564535,39848.235006046496,0.02635509942825527
2023-12-22,43997.90234375,44367.95703125,43441.96875,43868.98828125,21028503216,0.002934864092908329,42859.736049107145,41147.15338541667,49.19125013810939,1241.1733547888944,1332.774493865984,42765.360546875,45110.43006869541,40420.2910250546,0.026164846403516972
2023-12-23,43739.54296875,44015.69921875,43351.35546875,44012.19921875,13507796558,-0.005872083923035065,43073.939732142855,41362.15078125,50.06615644942473,1223.7029335053885,1310.9601817938649,42953.4181640625,44932.063859498565,40974.77246862644,0.02623483304598672
2023-12-24,43016.1171875,43945.5234375,42786.91796875,43728.3671875,18830554085,-0.01653939964043194,43309.861607142855,41538.67864583333,46.50281078284354,1138.3607697960324,1276.4402993942986,43005.219140625,44930.08937693357,41080.34890431643,0.02435001797759264
2023-12-25,43613.140625,43765.09375,42765.76953125,43010.57421875,21115795370,0.013879063861056418,43451.23325892857,41732.556901041666,63.19472996555473,1106.1502801970055,1242.38229555484,42981.84375,44862.57361713175,41101.11388286825,0.0217615348051326
2023-12-26,42520.40234375,43603.17578125,41676.48828125,43599.84765625,30026850982,-0.025055253200995553,43486.9296875,41900.599609375,55.42435178871389,981.1384350815642,1190.133523460185,42920.5416015625,44776.093243827876,41064.98995929713,0.022410107104080007
2023-12-27,43442.85546875,43683.16015625,42167.58203125,42518.46875,25260941032,0.021694364920222586,43457.01618303572,42106.88919270833,52.95357688711833,945.5996212722384,1141.2267430225957,42928.051171875,44791.14425869746,41064.95808505254,0.02286037673553747
2023-12-28,42627.85546875,43804.78125,42318.55078125,43468.19921875,22992093014,-0.01876027694786908,43279.68805803572,42266.781510416666,48.02500114909307,841.9655122048498,1081.3744968590465,42851.1138671875,44623.74341564415,41078.48431873085,0.022746817352765385
2023-12-29,42099.40234375,43124.32421875,41424.0625,42614.64453125,26000021055,-0.012396896798793966,43008.47377232143,42408.145182291664,50.896401802009336,709.0198439930246,1006.9035662858422,42769.784765625,44522.55142407355,41017.01810717645,0.0228005353804927
2023-12-30,42156.90234375,42584.125,41556.2265625,42091.75390625,16013925945,0.0013658151137276864,42782.38225446428,42556.28372395833,49.548220174536354,601.3670287958084,925.7962587878355,42688.644921875,44394.173469716705,40983.11637403329,0.02280146716416351
2023-12-31,42265.1875,42860.9375,41998.25390625,42152.09765625,16397498810,0.002568622223877659,42675.10658482143,42675.498307291666,55.33327472608824,518.8086016749585,844.3987273652601,42739.7126953125,44319.626402495465,41159.79898812953,0.018559875047420377
2024-01-01,44167.33203125,44175.4375,42214.9765625,42280.234375,18426978443,0.0450049945064126,42754.27678571428,42831.864973958334,58.495664365248366,599.9517498517816,795.5093318625645,42875.5681640625,44455.893448359995,41295.242879765,0.02096912177176237
2024-01-02,44957.96875,45899.70703125,44176.94921875,44187.140625,39335274536,0.017900939051301412,43102.50055803572,42997.850911458336,64.10968220119122,719.7591198638038,780.3592894628124,42978.9294921875,44813.41055669608,41144.448427678915,0.01995652806494024
2024-01-03,42848.17578125,45503.2421875,40813.53515625,44961.6015625,46342323118,-0.04692812036242189,43017.54631696428,43026.786848958334,46.078247201714696,637.1203368120987,751.7114989326697,42970.1396484375,44805.396470013715,41134.882826861285,0.02281390699967181
2024-01-04,44179.921875,44770.0234375,42675.17578125,42855.81640625,30448091210,0.03108057856532498,43239.27008928572,43030.095963541666,51.3670644637472,671.3503765230125,735.6392744507383,43082.6478515625,44925.23258423812,41240.06311888688,0.022991661094441576
2024-01-05,44162.69140625,44353.28515625,42784.71875,44192.98046875,32336029347,-0.0003900067727314882,43534.025669642855,43043.97083333333,50.73208418916114,689.1435568347224,726.3401309275351,43178.7765625,45036.82502597651,41320.728099023494,0.022976804132092427
2024-01-06,43989.1953125,44227.6328125,43475.15625,44178.953125,16092503468,-0.003928567037593367,43795.78180803572,43067.18854166667,51.11752015474028,681.3904506620238,717.3501948744329,43310.003125,44990.855077750784,41629.15117224922,0.022383322592228663
2024-01-07,43943.09765625,44495.5703125,43662.23046875,43998.46484375,19330573863,-0.0010479313368322307,44035.48325892857,43059.73841145833,54.417306843924564,663.873640476435,706.6548839948333,43375.9810546875,45046.94136136536,41705.02074800964,0.021464195966481598
2024-01-08,46970.50390625,47218.0,43244.08203125,43948.70703125,42746192015,0.06889378335779228,44435.93638392857,43167.8890625,62.989895362639764,884.086625197393,742.1412322353453,43610.9798828125,45852.060086869096,41369.8996787559,0.02602048624562373
2024-01-09,46139.73046875,47893.69921875,45244.71484375,46987.640625,39821290992,-0.017687130611972357,44604.759486607145,43246.55677083333,64.29319824016882,980.2705797486051,789.7671017379973,43735.35390625,46245.966774770306,41224.74103772969,0.02569684236600662
2024-01-10,46627.77734375,47647.22265625,44483.15234375,46121.5390625,50114613298,0.010577584004972662,45144.70256696428,43426.02161458333,63.024550704597935,1083.38971844544,848.491625079486,43873.28515625,46698.278919052405,41048.291393447595,0.02574904304208213
2024-01-11,46368.5859375,48969.37109375,45678.64453125,46656.07421875,45833734549,-0.005558733892443213,45457.368861607145,43589.967057291666,66.02602314470039,1131.1585073139504,905.0250015263789,43991.8193359375,47029.747676792125,40953.890995082875,0.025826432592116217
2024-01-12,42853.16796875,46498.13671875,41903.76953125,46354.79296875,43332698900,-0.07581464687080208,45270.29408482143,43588.714583333334,52.57121598299536,875.2612987230241,899.072260965708,43947.5005859375,47026.50901854496,40868.492153330044,0.031248697380170127
2024-01-13,42842.3828125,43234.66015625,42464.14453125,42799.4453125,20601860469,-0.0002516769882185965,45106.46372767857,43582.66158854167,52.3457603392552,663.9371906535162,852.0452469032697,43938.8138671875,47029.843076978206,40847.78465739679,0.03102166838911218
2024-01-14,41796.26953125,43065.59765625,41724.61328125,42842.26171875,17521429522,-0.0244177193838242,44799.77399553572,43578.21197916667,48.49211646840495,407.3530016030054,763.1067978432169,43847.9703125,47082.75085910079,40613.18976589921,0.03131714526796165
2024-01-15,42511.96875,43319.72265625,41705.41796875,41715.06640625,22320220558,0.01712351907901466,44162.84040178572,43587.273697916666,44.2371769016556,258.7761187816359,662.2406620309007,43847.5486328125,47083.05996584112,40612.03729978387,0.03107785530999487
2024-01-16,43154.9453125,43566.2734375,42085.99609375,42499.3359375,24062872740,0.015124600939588229,43736.44252232143,43646.94973958333,43.65792411174334,190.71229114344897,567.9349878534103,43833.153125,47078.79190645847,40587.51434354152,0.030875565389591388
2024-01-17,42742.65234375,43189.890625,42189.30859375,43132.1015625,20851232595,-0.009553782672285682,43181.42466517857,43650.920182291666,49.578488725891916,102.32310342243727,474.81261096721573,43838.89296875,47075.95152052616,40601.834416973834,0.03064700156325042
2024-01-18,41262.05859375,42876.34765625,40631.171875,42742.3125,25218357242,-0.034639725632667706,42451.92075892857,43617.30455729167,38.481622512318324,-86.20380266579014,362.60932824061456,43797.02578125,47148.45262130562,40445.598941194374,0.031533584869575214
2024-01-19,41618.40625,42134.16015625,40297.45703125,41278.4609375,25752407154,0.00863620644230223,42275.52622767857,43549.509765625,40.218229373320426,-204.50109494099888,249.1872436042919,43770.1009765625,47185.0579578658,40355.1439952592,0.03159841646070272
2024-01-20,41665.5859375,41877.89453125,41446.82421875,41624.58984375,11586690904,0.0011336255217606617,42107.412388392855,43476.05755208333,40.97902216679143,-291.0900400860701,141.1317868662195,43740.1208984375,47220.6053172546,40259.63647962039,0.03159351055579465
2024-01-21,41545.78515625,41855.3671875,41497.0078125,41671.48828125,9344043642,-0.0028752933279206916,42071.62890625,43394.3203125,40.74584302409744,-365.16987378849444,39.87145473527672,43609.0435546875,47216.91187406327,40001.17523531173,0.029744821858216423
2024-01-22,39507.3671875,41651.20703125,39450.1171875,41553.65234375,31338708143,-0.049064374667218136,41642.400111607145,43253.247786458334,18.809079988807227,-581.6569903070485,-84.43423427318834,43336.5134765625,47319.320938278484,39353.70601484651,0.031052245865401507
2024-01-23,39845.55078125,40127.3515625,38521.89453125,39518.71484375,29244553045,0.008560013431039293,41169.62946428572,43147.562239583334,22.564929094581885,-717.6632252254931,-211.0800324636493,43186.3822265625,47462.27909295444,38910.485360170554,0.02964815308109973
2024-01-24,40077.07421875,40483.78515625,39508.796875,39877.59375,22359526178,0.005810521700930993,40788.83258928572,43029.693359375,20.793662514916832,-797.5732122672925,-328.37866842437796,42981.23984375,47445.94715111323,38516.532536386774,0.02863113634585015
2024-01-25,39933.80859375,40254.48046875,39545.6640625,40075.55078125,18491782013,-0.0035747525934159974,40599.08258928572,42943.47356770833,21.010854059898477,-862.5201954223448,-435.2069738239714,42769.795703125,47396.525611269346,38143.06579498065,0.02861611161221227
2024-01-26,41816.87109375,42209.38671875,39825.69140625,39936.81640625,25598119893,0.04715459322091098,40627.43470982143,42889.274088541664,44.52635557767362,-753.3594819920108,-498.83747545757933,42661.1794921875,47269.33407388967,38053.02491048532,0.030872573527669298
2024-01-27,42120.0546875,42195.6328125,41431.28125,41815.625,11422941934,0.007250269707417489,40692.35881696428,42872.347395833334,46.29903306845056,-635.0638274441153,-526.0827458548865,42570.02734375,47143.405656820396,37996.649030679604,0.030942764741616464
2024-01-28,42035.59375,42797.17578125,41696.91015625,42126.125,16858971687,-0.002005242826170095,40762.33147321428,42870.220442708334,51.360262234633744,-541.8824768445484,-529.2426920528189,42323.2818359375,46402.8524286709,38243.7112432041,0.02611994493029411
2024-01-29,43288.24609375,43305.8671875,41818.33203125,42030.9140625,20668476578,0.029799801358818767,41302.45703125,42907.931901041666,54.158357707442896,-362.77516360449226,-495.9491863631536,42180.7076171875,45880.2974876324,38481.1177467426,0.02706661253217129
2024-01-30,42952.609375,43838.9453125,42711.37109375,43300.2265625,23842814518,-0.007753530092744043,41746.322544642855,42930.845963541666,48.87922416814883,-245.0891702414301,-445.77718313880894,41996.94921875,45080.25383473376,38913.64460276624,0.02689857384527499
2024-01-31,42582.60546875,43717.40625,42298.9453125,42946.25,24673628793,-0.00861423582021903,42104.255580357145,42878.021744791666,49.109298151639315,-179.60798653542588,-392.54334381813237,41807.6501953125,44132.447783466,39482.852607158995,0.02691808261006021
2024-02-01,43075.7734375,43243.16796875,41879.19140625,42569.76171875,21423953779,0.011581441842771323,42553.107700892855,42815.281901041664,61.340130900550655,-86.91721562291059,-331.418118179088,41818.78046875,44166.670883839,39470.89005366101,0.021092389308536415
2024-02-02,43185.859375,43422.48828125,42584.3359375,43077.640625,18603843039,0.0025556346111748063,42748.677455357145,42826.53802083333,60.111785339891945,-4.523947493478772,-266.0392840419662,41835.954296875,44220.114474571965,39451.79411917804,0.02109666603982851
2024-02-03,42992.25,43359.94140625,42890.80859375,43184.96484375,11169245236,-0.0044831659668692625,42873.27678571428,42786.948958333334,58.399739618113166,44.63611525743181,-203.9042041820866,41895.7533203125,44335.07894906673,39456.42769155827,0.020308072530116274
2024-02-04,42583.58203125,43097.64453125,42374.83203125,42994.94140625,14802225490,-0.009505619472114146,42951.560825892855,42734.31197916667,56.33891265301136,50.042866455347394,-153.1147900545998,41899.333984375,44342.67512613859,39455.99284261141,0.020109280851242035
2024-02-05,42658.66796875,43494.25,42264.81640625,42577.62109375,18715487317,0.0017632602500394778,42861.62109375,42689.96106770833,75.32145666337934,59.698397405787546,-110.55215256252234,41874.5201171875,44273.85399070233,39475.18624367267,0.01980976336616395
2024-02-06,43084.671875,43344.1484375,42529.01953125,42657.390625,16798476726,0.009986338686479135,42880.48716517857,42661.346875,75.66490143704753,100.5661660574915,-68.32848883851958,41891.62109375,44321.686255102104,39461.555932397896,0.01981593993190954
2024-02-07,44318.22265625,44341.94921875,42775.95703125,43090.01953125,21126587775,0.028630850081180936,43128.43247767857,42572.9375,78.99955341498645,229.84193127114122,-8.694404816587413,42044.429296875,44683.201680224454,39405.65691352555,0.018926851436766586
2024-02-08,45301.56640625,45575.83984375,44332.125,44332.125,26154524080,0.022188248784866804,43446.40290178572,42544.998697916664,82.92086798361701,406.9504575066603,74.43456764806213,42228.5873046875,45231.1820285126,39225.992580862396,0.01934889908796977
2024-02-09,47147.19921875,48152.49609375,45260.82421875,45297.3828125,39316770844,0.040741037427910465,44012.30859375,42562.312760416666,82.8420928998942,688.3030547566377,197.20826506977727,42502.66796875,46207.49696607566,38797.83897142434,0.02095439919422863
2024-02-10,47771.27734375,48146.171875,46905.3203125,47153.52734375,16398681570,0.013236801662479536,44695.02678571428,42609.069140625,83.4947590098402,950.6761018356046,347.9018324229428,42813.942578125,47169.26919958079,38458.615956669215,0.02088835733154003
2024-02-11,48293.91796875,48535.9375,47617.40625,47768.96875,19315867136,0.010940478338881565,45510.7890625,42790.427473958334,85.26150141848811,1187.0972443979263,515.7409148179395,43253.2701171875,47962.46935941677,38544.07087495823,0.016152041906715976
2024-02-12,49958.22265625,50280.4765625,47745.76171875,48296.38671875,34511985805,0.034461993507690414,46553.58258928572,43027.62213541667,85.91487854455386,1491.564356868148,710.9056032279813,43758.9037109375,49061.71684708557,38456.09057478943,0.017027237130932824
2024-02-13,49742.44140625,50358.390625,48406.49609375,49941.359375,35593051468,-0.004319233922406296,47504.69252232143,43292.49453125,87.03831475590084,1695.8957628562857,907.9036351536422,44242.1720703125,49883.09524585034,38601.24889477467,0.017353178906222597
2024-02-14,51826.6953125,52021.37109375,49296.83203125,49733.4453125,39105608050,0.041900916949929146,48577.33147321428,43602.98541666667,92.48122217343492,2002.9232926862387,1126.9075666601616,44836.81640625,51044.38440250088,38629.24840999912,0.01829639877011121
2024-02-15,51938.5546875,52820.06640625,51371.62890625,51836.78515625,38564360533,0.0021583350882306007,49525.47265625,43895.77239583333,92.2081483250847,2229.5698454853627,1347.440022425202,45342.9005859375,52136.52329240431,38549.2778794707,0.016598944258274923
2024-02-16,52160.203125,52537.96875,51641.3671875,51937.7265625,28180567298,0.004267512618200353,50241.61607142857,44209.690755208336,92.2900748745158,2399.4150844819887,1557.8350348365593,45844.9080078125,53103.68663802195,38586.12937760304,0.016647978466660402
2024-02-17,51662.99609375,52191.9140625,50669.66796875,52161.67578125,20009091006,-0.009532306269177337,50797.575892857145,44556.388671875,89.7228309673697,2465.477715567875,1739.3635709828225,46326.278125,53795.25676690506,38857.29948309493,0.01703509846744384
2024-02-18,52122.546875,52356.96484375,51233.70703125,51661.96875,17595377311,0.008895163192163213,51344.52287946428,44906.526692708336,93.49756414709523,2525.7988966543344,1896.650636117125,46767.9931640625,54520.02717303828,39015.95915508672,0.01641877859707498
2024-02-19,51779.14453125,52483.32421875,51711.8203125,52134.8125,21362184346,-0.006588364620277343,51604.654575892855,45243.6453125,90.59586593103487,2516.8811290963786,2020.696734712976,47209.319921875,55051.255061491924,39367.38478225808,0.016356453242454955
2024-02-20,52284.875,52945.05078125,50792.3125,51777.7265625,33353758256,0.009767068832988945,51967.859375,45601.614973958334,90.66214015698223,2521.555039438761,2120.868395658133,47694.4333984375,55531.64313289322,39857.22366398177,0.0157909077681727
2024-02-21,51839.1796875,52368.81640625,50671.7578125,52273.53515625,28624907020,-0.008524364120598982,51969.642857142855,46012.675390625,85.72857443476977,2460.927223018247,2188.880161130156,48132.6037109375,55861.7128107467,40403.494611128306,0.016344201930319713
2024-02-22,51304.97265625,52009.61328125,50926.29296875,51854.64453125,25413900611,-0.010305082651198116,51879.131138392855,46394.65611979167,79.79064561725079,2342.76723645781,2219.657576195687,48538.559375,56022.6969963252,41054.4217536748,0.01687320528041561
2024-02-23,50731.94921875,51497.93359375,50561.77734375,51283.90625,21427078270,-0.011168964874795462,51675.09486607143,46749.818619791666,70.36007110192904,2177.7822749194893,2211.2825159404474,48925.5443359375,55990.84523562075,41860.24343625425,0.017212700487583946
2024-02-24,51571.1015625,51684.1953125,50585.4453125,50736.37109375,15174077879,0.016540904827679226,51661.967075892855,47137.72838541667,71.06693088176374,2090.6434490000684,2187.154702552372,49374.9203125,55861.38357091696,42888.45705408304,0.016762139276301477
2024-02-25,51733.23828125,51950.02734375,51306.171875,51565.21484375,15413239245,0.003143945229742817,51606.3515625,47468.27395833333,69.86220220209381,2011.4812757839973,2152.020017198697,49828.648828125,55562.91707203405,44094.38058421595,0.016730319117609856
2024-02-26,54522.40234375,54938.17578125,50931.03125,51730.5390625,34074411896,0.053914352844811164,51998.24553571428,47881.685546875,73.32754352339882,2149.034184651362,2151.42285068923,50400.5353515625,55554.9451426691,45246.125560455905,0.019420384389933498
2024-02-27,57085.37109375,57537.83984375,54484.19921875,54519.36328125,49756832031,0.04700762695380023,52684.03069196428,48383.34479166667,80.26764092126957,2436.766487215231,2208.4915779944304,51038.8927734375,56183.950977083994,45893.83456979101,0.020643970514521777
2024-02-28,62504.7890625,63913.1328125,56738.42578125,57071.09765625,83239156760,0.09493531994124749,54207.689174107145,49023.896223958334,84.52305357656144,3066.7466022613953,2380.1425828478236,51899.05390625,58540.114918415675,45257.99289408433,0.027597606916293645
2024-02-29,61198.3828125,63585.64453125,60498.73046875,62499.18359375,65496611844,-0.020900898468654838,55621.033482142855,49632.088671875,77.79108280971637,3421.157343653562,2588.3455350089716,52601.6130859375,60049.93527229448,45153.29089958051,0.028192219779943427
2024-03-01,62440.6328125,63155.1015625,60802.52734375,61168.0625,40186368423,0.020298739001094468,57293.70256696428,50294.02291666667,79.07309949272673,3758.938894959065,2822.4642069989904,53335.080859375,61622.45626023176,45047.705458518234,0.02823305556007919
2024-03-02,62029.84765625,62458.69921875,61657.2890625,62431.65234375,23888473685,-0.006578811548619723,58787.80915178572,50925.825390625,79.46150963269388,3947.9764637743865,3047.5666583540697,54021.87734375,62811.64011592961,45232.11457157039,0.02859733208118326
2024-03-03,63167.37109375,63230.2109375,61435.0234375,62031.578125,26253811450,0.01833832389535761,60421.25669642857,51591.87578125,80.2235848877105,4141.834246734827,3266.4201760302212,54682.334765625,64145.69738094615,45218.972150303845,0.02818380737245419
2024-03-04,68330.4140625,68537.03125,62386.51953125,63137.00390625,70670471105,0.08173591649219114,62393.829799107145,52436.48125,85.83843997005798,4658.38341041626,3544.812822907429,55611.7333984375,66565.98503797853,44657.48175889647,0.031863813555639754
2024-03-05,63801.19921875,69170.625,59323.91015625,68341.0546875,102802940877,-0.06628402455760396,63353.23381696428,53143.73515625,71.23608555404306,4648.695292882723,3765.589316902488,56210.45859375,67594.20173530583,44826.71545219416,0.03620557058475965
2024-03-06,66106.8046875,67637.9296875,62848.671875,63776.05078125,68750229073,0.03613733749494208,63867.80747767857,53925.33971354167,74.62066438433914,4772.051246249524,3966.8817027718956,56918.87109375,68929.41186080597,44908.330326694035,0.036561554854431064
2024-03-07,66925.484375,68029.921875,65655.53125,66099.7421875,46989543159,0.012384196927533564,64685.96484375,54720.033463541666,76.69317749294797,4879.623079414399,4149.4299781003965,57657.13515625,70237.72912775513,45076.54118474487,0.036507392971870695
2024-03-08,68300.09375,70083.0546875,66230.453125,66938.09375,59202881172,0.020539401213709896,65523.03069196428,55519.42916666667,79.22086697537101,5017.95021417988,4323.134025316293,58488.9900390625,71590.1519065169,45387.8281716081,0.036140993024031155
2024-03-09,68498.8828125,68673.0546875,68053.125,68299.2578125,21609650379,0.0029105240064184468,66447.17857142857,56292.673046875,78.76859215324299,5084.999373592378,4475.507094971511,59307.8068359375,72775.50102106441,45840.1126508106,0.03621597113709041
2024-03-10,69019.7890625,70005.203125,68239.9765625,68500.2578125,35683977532,0.007604594828588107,67283.23828125,57021.759375,79.02437943012393,5121.1358304130845,4604.632842059826,60169.8390625,73814.4183843435,46525.25974065651,0.035921638296843424
2024-03-11,72123.90625,72850.7109375,67194.8828125,69020.546875,65716656765,0.04497430707429584,67825.16573660714,57833.513671875,79.24390052367914,5338.7092308519495,4751.44811981825,61161.790625,75269.47269909146,47054.10855090854,0.03650576632059855
2024-03-12,71481.2890625,72825.65625,68728.8515625,72125.125,62554434520,-0.008909905479502545,68922.32142857143,58606.426041666666,75.54826423719261,5397.069820445344,4880.572459943669,62143.89609375,76253.74442309928,48034.047764400726,0.03651996139446706
2024-03-13,73083.5,73637.4765625,71334.09375,71482.1171875,48212536929,0.022414410239567806,69918.9921875,59377.26861979167,71.71617219938639,5509.100558640217,5006.278079682978,63232.8224609375,77181.18289350916,49284.462028365844,0.03596980606965138
2024-03-14,71396.59375,73750.0703125,68563.0234375,73079.375,59594605698,-0.0230819028918976,70557.72209821429,60099.07369791667,70.61305868014752,5399.524136329754,5084.927291012334,64266.0546875,77350.14351612696,51181.96585887303,0.036579600605413196
2024-03-15,69403.7734375,72357.1328125,65630.6953125,71387.875,78320453976,-0.027911980219644583,70715.390625,60684.976302083334,63.6597370926441,5093.169203478763,5086.575673505619,65157.68828125,76967.60977531802,53347.76678718197,0.03798716638542026
2024-03-16,65315.1171875,70046.2734375,64801.39453125,69392.484375,46842198371,-0.05891115205258901,70260.56696428571,61130.86171875,55.63207743899719,4468.945105621395,4963.049559928774,65836.7822265625,75816.63795153017,55856.92650159483,0.04143851180192053
2024-03-17,68390.625,68845.71875,64545.31640625,65316.34375,44716864318,0.04708722796395115,70170.68638392857,61671.87578125,58.39651980529336,4174.292146694723,4805.298077281964,66530.193359375,75015.21126624735,58045.17545250265,0.04110645549837222
2024-03-18,67548.59375,68897.1328125,66594.2265625,68371.3046875,49261579492,-0.0123120859035869,69517.0703125,62201.395703125,48.54043630122321,3828.6978239265954,4609.97802661089,67053.3544921875,74283.9515045685,59822.7574798065,0.04059890643818305
2024-03-19,61912.7734375,68106.9296875,61536.1796875,67556.1328125,74215844794,-0.08343356981432348,68150.13950892857,62527.736588541666,46.614423245941154,3064.720049547839,4300.92643119828,67023.7537109375,74337.12840140489,59710.3790204701,0.04037012189950764
2024-03-20,67913.671875,68115.2578125,60807.78515625,61930.15625,66792634382,0.09692504638897836,67411.59263392857,63065.55416666667,52.86036373080704,2909.9405284585373,4022.7292506503313,67359.5181640625,74144.30202750547,60574.73430061952,0.04539694867685698
2024-03-21,65491.390625,68199.9921875,64580.91796875,67911.5859375,44480350565,-0.03566706353999505,66567.9921875,63505.77135416667,47.83945051959871,2562.2823933776526,3730.639879195796,67512.0560546875,73960.02184714987,61064.090262225145,0.0461996999430418
2024-03-22,63778.76171875,66623.75,62355.37109375,65489.9296875,41401116964,-0.02615044343853401,65764.41908482143,63903.757421875,43.2570151251849,2124.0808945293393,3409.3280822625047,67599.5017578125,73776.15033371728,61422.85318190772,0.04662744621555724
2024-03-23,64062.203125,65976.3984375,63038.4921875,63802.72265625,24738964812,0.004444134671348854,65585.43136160714,64328.9984375,43.3999281295936,1779.1652922888752,3083.295524267779,67644.243359375,73697.44354683119,61591.04317191883,0.046481061603920716
2024-03-24,67234.171875,67622.7578125,63825.8515625,64070.75390625,27206630673,0.04951388799118828,65420.22377232143,64879.072526041666,47.537888417683504,1741.6914268037435,2814.974704774972,67589.43125,73636.31988816983,61542.542611830155,0.04405701722027151
2024-03-25,69958.8125,71162.59375,66414.8359375,67234.09375,42700139523,0.04052464020923141,65764.54073660714,65491.99622395833,46.98307253876648,1909.8334746224718,2633.9464587444722,67897.3119140625,73756.1882385308,62038.43558959421,0.04201089306820624
2024-03-26,69987.8359375,71535.7421875,69335.609375,69931.328125,36010437368,0.00041486463910467286,66918.12109375,66100.4828125,47.88275812725071,2022.1194732026997,2511.5810616361177,68091.3634765625,73957.62392561833,62225.10302750667,0.04139254589596143
2024-03-27,69455.34375,71727.6875,68381.9296875,69991.8984375,40827113309,-0.007608353371227561,67138.35993303571,66598.24752604167,44.69554107185242,2044.570728093735,2418.1789949276413,68217.8564453125,74087.36667415383,62348.34621647117,0.04141237513912626
2024-03-28,70744.953125,71546.0234375,68895.5078125,69452.7734375,34374900617,0.018567460837021654,67888.86886160714,67053.56692708333,49.036086490349426,2141.73561322951,2362.890318588015,68340.0994140625,74317.66363963968,62362.535188485315,0.04136991293120082
2024-03-29,69892.828125,70913.09375,69076.65625,70744.796875,25230851763,-0.01204502883045766,68762.30691964286,67299.83489583334,50.74868010134373,2125.4789208061993,2315.4080390316517,68409.7966796875,74427.52753270954,62392.06582666545,0.0414983930525107
2024-03-30,69645.3046875,70355.4921875,69601.0625,69893.4453125,17130241883,-0.0035414711944022903,69559.89285714286,67581.39895833333,57.51247167561364,2068.7747545679304,2266.0813821389074,68441.0724609375,74478.62124522575,62403.52367664926,0.04149149028714346
2024-03-31,71333.6484375,71377.78125,69624.8671875,69647.78125,20050941373,0.02424203264779501,70145.53236607143,67877.8328125,55.364054016031204,2135.4553251269244,2239.956170736511,68401.5595703125,74347.2698058645,62455.849334760496,0.040591200912345665
2024-04-01,69702.1484375,71342.09375,68110.6953125,71333.484375,34873527352,-0.022871394296192005,70108.86607142857,68133.576171875,53.81534270055757,2033.2141160192696,2198.607759793063,68312.6025390625,74115.83238499955,62509.37269312545,0.04087567918375401
2024-04-02,65446.97265625,69708.3828125,64586.59375,69705.0234375,50705240709,-0.061047985989492126,69460.17131696429,68209.562890625,56.583423355404804,1590.4958515073522,2076.985378135921,67930.776171875,73408.05091896123,62453.50142478877,0.04263880936999426
2024-04-03,65980.8125,66914.3203125,64559.8984375,65446.671875,34488018367,0.008156830210526378,68963.80970982143,68131.24283854167,45.478605587533096,1268.09701811189,1915.207706131115,67659.987109375,72948.03701599863,62371.93720275137,0.0424997539396373
2024-04-04,68508.84375,69291.2578125,65113.796875,65975.6953125,34439527442,0.038314642609167615,68644.36551339286,68288.16432291667,57.02375427534767,1202.7204019973724,1772.7102453043665,67615.240625,72856.09658164387,62374.38466835615,0.04303982558639782
2024-04-05,67837.640625,68725.7578125,66011.4765625,68515.7578125,33748230056,-0.009797320875087778,68350.76729910714,68345.85885416667,59.929290074102276,1084.2499218278972,1635.0181806090727,67741.366796875,72869.34887069005,62613.384723059935,0.04083236404646629
2024-04-06,68896.109375,69629.6015625,67491.71875,67840.5703125,19967785809,0.015602971156545964,68243.73939732143,68411.54635416667,61.393227847984726,1063.511298654339,1520.716804218126,67766.641015625,72913.04638747625,62620.23564377376,0.03961934725627705
2024-04-07,69362.5546875,70284.4296875,68851.6328125,68897.109375,21204930369,0.006770270726916605,67962.15457589286,68446.96171875,55.74976847533091,1072.3526154140418,1431.0439664573094,67857.3390625,73051.28173527068,62663.39638972932,0.03950867969298572
2024-04-08,71631.359375,72715.359375,69064.2421875,69362.5546875,37261432669,0.03270935878474601,68237.75613839286,68551.37760416667,54.632430170366,1248.0462988820218,1394.444432942252,68343.268359375,72984.58771662985,63701.94900212015,0.03449807591248986
2024-04-09,69139.015625,71742.5078125,68212.921875,71632.5,36426900409,-0.03479403115822832,68765.19084821429,68555.35182291667,47.9313116804187,1172.655850899595,1350.0867165337206,68404.535546875,73054.31998426029,63754.75110948972,0.0286860519317694
2024-04-10,70587.8828125,71093.4296875,67503.5625,69140.2421875,38318601774,0.0209558550176423,69423.34375,68504.15104166667,52.64213372643194,1215.804810019923,1323.2303352309611,68659.36015625,73194.1202452518,64124.60006724818,0.027621374778037572
